# Time-averaged data for fix fA
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
125 12.45 0.788889 0.601105 0.62283 0.62286 -1.13298 -1.14117 -0.69695
126 12.55 0.737778 0.566026 0.539051 0.601543 -1.10383 -0.792342 -0.587933
127 12.65 0.724444 0.745229 0.67596 0.625933 -0.816386 -0.859097 -0.616283
128 12.75 0.728889 0.608327 0.541939 0.60446 -1.25223 -1.07617 -0.633832
129 12.85 0.746667 0.703285 0.621045 0.690245 -0.93749 -0.736532 -0.580233
130 12.95 0.755556 0.592872 0.616206 0.588841 -0.874221 -0.762054 -0.617102
131 13.05 0.704444 0.608603 0.532887 0.558423 -0.76892 -0.62919 -0.609054
132 13.15 0.788889 0.658937 0.635936 0.690013 -0.780944 -0.597942 -0.644024
133 13.25 0.782222 0.627954 0.616511 0.701557 -1.10586 -0.427135 -0.658551
134 13.35 0.84 0.847925 0.784424 0.622413 -0.930154 -0.723134 -0.73802
135 13.45 0.724444 0.66216 0.55929 0.660923 -0.89626 -0.969134 -0.800487
136 13.55 0.722222 0.498092 0.588519 0.591635 -0.923649 -1.10075 -0.873346
137 13.65 0.726667 0.515797 0.545282 0.70137 -1.12295 -0.964082 -0.954334
138 13.75 0.733333 0.600856 0.61009 0.624658 -1.09152 -0.998817 -1.01273
139 13.85 0.775556 0.682695 0.684541 0.638871 -1.13966 -1.24129 -1.06381
140 13.95 0.717778 0.517065 0.571685 0.660862 -0.89191 -1.05082 -1.05737
141 14.05 0.802222 0.64345 0.688174 0.652333 -1.21203 -1.01695 -1.04202
142 14.15 0.768889 0.570246 0.705618 0.666303 -1.09787 -1.1773 -1.02723
143 14.25 0.764444 0.677037 0.618049 0.683411 -0.692652 -1.13142 -0.982186
144 14.35 0.717778 0.599039 0.688992 0.639297 -0.641342 -1.12773 -0.914451
145 14.45 0.733333 0.669487 0.653054 0.644766 -0.69868 -1.06399 -0.869083
146 14.55 0.653333 0.457535 0.51852 0.582599 -0.786256 -1.1826 -0.902434
147 14.65 0.802222 0.721499 0.637213 0.687255 -1.11197 -1.21399 -0.963968
148 14.75 0.751111 0.7061 0.645398 0.598134 -1.25599 -1.30487 -0.9406
149 14.85 0.764444 0.60192 0.716608 0.679086 -0.931232 -0.966612 -0.912275
150 14.95 0.842222 0.62659 0.778468 0.583321 -0.87475 -0.986 -0.909241
151 15.05 0.757778 0.592357 0.723753 0.580045 -0.954815 -0.973534 -0.91335
152 15.15 0.755556 0.679978 0.716831 0.618876 -1.0062 -0.72128 -0.774804
153 15.25 0.757778 0.634912 0.674772 0.531684 -0.74432 -0.797495 -0.711799
154 15.35 0.693333 0.576986 0.727373 0.599127 -0.612361 -0.910111 -0.710574
155 15.45 0.731111 0.635437 0.643103 0.696794 -1.01212 -1.08819 -0.746844
156 15.55 0.786667 0.643982 0.66267 0.69674 -0.572299 -0.89936 -0.751877
157 15.65 0.72 0.708381 0.63601 0.661196 -0.685548 -0.533001 -0.730109
158 15.75 0.811111 0.73223 0.668147 0.627026 -0.65242 -0.749749 -0.738598
159 15.85 0.771111 0.547642 0.692362 0.703183 -0.949186 -1.16488 -0.73387
160 15.95 0.74 0.631137 0.702746 0.586481 -0.877032 -1.151 -0.747174
161 16.05 0.775556 0.671694 0.65195 0.656404 -1.19812 -0.748997 -0.739605
162 16.15 0.733333 0.629182 0.649051 0.650687 -0.897918 -0.631162 -0.688702
163 16.25 0.751111 0.553446 0.664033 0.573875 -0.828579 -0.575187 -0.618599
164 16.35 0.731111 0.505133 0.608965 0.704471 -0.6113 -0.586529 -0.601644
165 16.45 0.711111 0.563284 0.60786 0.610822 -1.2572 -0.909391 -0.622403
166 16.55 0.835556 0.656694 0.725545 0.723625 -1.0326 -0.949597 -0.634758
167 16.65 0.793333 0.728231 0.670917 0.704082 -0.855397 -0.896723 -0.677709
168 16.75 0.793333 0.651288 0.787903 0.644548 -1.01485 -0.802539 -0.782013
169 16.85 0.717778 0.712816 0.574004 0.615998 -0.906286 -0.494479 -0.803255
170 16.95 0.668889 0.523075 0.481275 0.537768 -1.08316 -0.87635 -0.829336
171 17.05 0.728889 0.67059 0.592864 0.645044 -1.12546 -0.899647 -0.870105
172 17.15 0.786667 0.680463 0.661786 0.754474 -0.961882 -0.644373 -0.854663
173 17.25 0.773333 0.6965 0.610074 0.64307 -1.01039 -1.00959 -0.803646
174 17.35 0.815556 0.676693 0.666565 0.617179 -0.711827 -0.776795 -0.818052
175 17.45 0.775556 0.665956 0.613277 0.576199 -1.16065 -1.01584 -0.866255
176 17.55 0.691111 0.554585 0.599 0.575561 -0.987348 -1.03833 -0.912927
177 17.65 0.713333 0.619172 0.58545 0.513321 -0.956167 -1.07786 -0.911331
178 17.75 0.753333 0.595291 0.658398 0.67205 -0.897304 -0.752823 -0.873853
179 17.85 0.748889 0.605087 0.72711 0.657921 -0.825665 -0.857743 -0.823557
180 17.95 0.775556 0.606243 0.688154 0.670548 -1.20984 -0.680542 -0.841152
181 18.05 0.74 0.630093 0.656463 0.64196 -1.0115 -0.962931 -0.862468
182 18.15 0.791111 0.789865 0.724051 0.725484 -0.844934 -0.881868 -0.831131
183 18.25 0.711111 0.608984 0.626023 0.578716 -0.846213 -1.12259 -0.840561
184 18.35 0.771111 0.712964 0.602622 0.675395 -0.776502 -1.08972 -0.820314
185 18.45 0.76 0.65625 0.661982 0.555606 -0.693121 -0.502273 -0.772307
186 18.55 0.735556 0.626535 0.623405 0.6638 -0.811803 -0.240207 -0.738389
187 18.65 0.788889 0.599503 0.656469 0.724932 -0.996548 -0.942128 -0.785254
188 18.75 0.72 0.63056 0.615309 0.529219 -1.11425 -1.16491 -0.838566
189 18.85 0.757778 0.662206 0.710257 0.698415 -0.94115 -0.999016 -0.89323
190 18.95 0.74 0.534352 0.646765 0.594684 -0.764799 -1.00196 -0.887652
191 19.05 0.835556 0.780779 0.676978 0.677158 -0.981691 -0.646914 -0.910944
192 19.15 0.755556 0.598287 0.610657 0.695333 -0.98204 -0.754511 -0.894404
193 19.25 0.7 0.574229 0.548886 0.579686 -0.763511 -0.941358 -0.885168
194 19.35 0.728889 0.65408 0.712561 0.571403 -0.657031 -0.940266 -0.843275
195 19.45 0.748889 0.621502 0.651519 0.646972 -0.475599 -0.525351 -0.827094
196 19.55 0.784444 0.753199 0.719366 0.726613 -0.78082 -0.675657 -0.877257
197 19.65 0.828889 0.784075 0.759207 0.696194 -0.821212 -0.259943 -0.87974
198 19.75 0.722222 0.705659 0.565429 0.631009 -0.788644 -0.624211 -0.83487
199 19.85 0.762222 0.719371 0.727853 0.66504 -0.785426 -0.754722 -0.842522
200 19.95 0.795556 0.756 0.719679 0.853199 -1.04086 -0.724952 -0.883948
201 20.05 0.78 0.582938 0.537039 0.605617 -0.942962 -0.77428 -0.922682
202 20.15 0.726667 0.632613 0.591035 0.659596 -0.696936 -0.90539 -0.966347
203 20.25 0.746667 0.710357 0.620453 0.679526 -0.684273 -0.696964 -0.869376
204 20.35 0.684444 0.522312 0.598384 0.55724 -0.54727 -0.631716 -0.818019
205 20.45 0.771111 0.569167 0.705467 0.764244 -0.945973 -1.09148 -0.895937
206 20.55 0.78 0.59856 0.629488 0.724667 -0.588439 -0.651572 -0.923247
207 20.65 0.793333 0.681101 0.617962 0.683768 -0.794702 -0.708861 -0.950705
208 20.75 0.757778 0.684288 0.613048 0.580013 -0.905507 -0.931594 -0.942209
209 20.85 0.764444 0.651602 0.680204 0.690817 -0.882473 -0.780141 -0.915849
210 20.95 0.717778 0.574049 0.538381 0.612115 -0.874101 -0.646761 -0.899825
211 21.05 0.771111 0.62078 0.61891 0.588674 -1.06188 -0.478086 -0.870274
212 21.15 0.793333 0.600039 0.592529 0.702365 -0.969092 -0.700419 -0.817291
213 21.25 0.715556 0.611855 0.575809 0.614698 -1.12931 -0.912971 -0.81065
214 21.35 0.768889 0.574718 0.640615 0.713479 -1.18335 -1.1495 -0.887608
215 21.45 0.693333 0.579062 0.546165 0.615445 -1.01975 -0.684711 -0.875557
216 21.55 0.726667 0.61164 0.661357 0.510306 -0.66837 -1.03937 -0.875321
217 21.65 0.793333 0.617319 0.569749 0.685718 -0.967498 -0.679105 -0.872269
218 21.75 0.764444 0.718913 0.602343 0.657388 -0.822171 -0.54301 -0.828539
219 21.85 0.782222 0.656849 0.638582 0.662638 -1.09813 -0.605881 -0.757594
220 21.95 0.784444 0.656439 0.678447 0.644144 -1.05137 -0.904091 -0.745214
221 22.05 0.695556 0.626231 0.576015 0.606047 -1.40955 -1.17177 -0.739065
222 22.15 0.757778 0.661237 0.585476 0.633105 -0.864389 -0.60818 -0.773979
223 22.25 0.713333 0.5869 0.576602 0.649491 -0.465066 -0.662853 -0.676107
224 22.35 0.731111 0.665746 0.625707 0.617589 -0.510556 -0.858008 -0.659216
225 22.45 0.711111 0.668372 0.563194 0.571593 -0.711342 -0.651685 -0.668924
226 22.55 0.791111 0.54435 0.61105 0.570163 -0.880091 -0.74729 -0.743305
227 22.65 0.853333 0.711282 0.817739 0.726758 -0.974117 -0.920759 -0.75264
228 22.75 0.717778 0.547704 0.586616 0.579216 -0.778259 -0.847562 -0.748497
229 22.85 0.697778 0.572739 0.677431 0.560643 -0.441408 -0.785196 -0.732588
230 22.95 0.788889 0.684171 0.675288 0.677057 -0.51792 -0.54768 -0.740772
231 23.05 0.748889 0.622456 0.592609 0.597473 -0.660739 -0.409374 -0.780813
232 23.15 0.666667 0.639389 0.578011 0.603392 -0.652781 -0.709644 -0.785538
233 23.25 0.755556 0.540675 0.627203 0.604067 -1.1017 -1.0881 -0.843687
234 23.35 0.677778 0.566401 0.572275 0.605189 -1.01623 -0.998915 -0.874115
235 23.45 0.826667 0.778516 0.745469 0.801576 -0.851174 -0.988072 -0.86686
236 23.55 0.795556 0.653038 0.675864 0.73263 -0.719079 -0.772869 -0.829437
237 23.65 0.742222 0.713369 0.725216 0.562731 -0.555363 -0.891694 -0.855205
238 23.75 0.726667 0.649528 0.625196 0.643626 -0.277402 -0.701039 -0.84317
239 23.85 0.78 0.656685 0.666927 0.751506 -0.615741 -0.810138 -0.784904
240 23.95 0.693333 0.663313 0.698265 0.658014 -0.816081 -0.71825 -0.71414
241 24.05 0.682222 0.549219 0.575038 0.526507 -0.716092 -0.874479 -0.669797
242 24.15 0.68 0.602158 0.632975 0.596039 -0.842984 -1.16723 -0.716416
243 24.25 0.751111 0.605704 0.564594 0.595022 -0.597609 -0.903941 -0.669124
244 24.35 0.74 0.649944 0.643501 0.591602 -1.00285 -0.886699 -0.648522
245 24.45 0.713333 0.569447 0.660581 0.603416 -0.902064 -0.908981 -0.62695
246 24.55 0.702222 0.598081 0.603907 0.60836 -1.05055 -1.00103 -0.659241
247 24.65 0.684444 0.663548 0.55042 0.581029 -1.00041 -1.08346 -0.630984
248 24.75 0.757778 0.68131 0.620529 0.680618 -0.94976 -1.13877 -0.677217
249 24.85 0.686667 0.601581 0.613616 0.618153 -0.773944 -0.962693 -0.681332
250 24.95 0.626667 0.491596 0.510208 0.588497 -1.08379 -0.98482 -0.649966
251 25.05 0.662222 0.589532 0.521879 0.516136 -0.924011 -0.85741 -0.673023
252 25.15 0.675556 0.507912 0.569298 0.611827 -0.907559 -1.0192 -0.732125
253 25.25 0.611111 0.603762 0.558913 0.545723 -1.05918 -0.924998 -0.739012
254 25.35 0.642222 0.538114 0.56932 0.585043 -1.09879 -1.0279 -0.747507
255 25.45 0.557778 0.473796 0.420826 0.461532 -0.503115 -0.735785 -0.686181
256 25.55 0.526667 0.40176 0.426025 0.432146 -0.652468 -0.777221 -0.62495
257 25.65 0.544444 0.522106 0.451389 0.510515 -0.78559 -0.772128 -0.594624
258 25.75 0.571111 0.512284 0.490439 0.502292 -0.673109 -0.614235 -0.547647
259 25.85 0.488889 0.445601 0.412771 0.449216 -0.731711 -0.630377 -0.511609
260 25.95 0.475556 0.421853 0.386632 0.451232 -0.669868 -0.74626 -0.521002
261 26.05 0.446667 0.348354 0.330762 0.371763 -0.664104 -0.716673 -0.482922
262 26.15 0.42 0.360131 0.403837 0.400207 -0.643705 -0.578161 -0.41168
263 26.25 0.371111 0.309581 0.32816 0.214284 -0.565146 -0.463904 -0.339899
264 26.35 0.346667 0.388275 0.27522 0.317809 -0.383584 -0.442271 -0.295015
265 26.45 0.28 0.178001 0.285947 0.230475 -0.337478 -0.352822 -0.290295
266 26.55 0.282222 0.301366 0.255727 0.234174 -0.356108 -0.210501 -0.260003
267 26.65 0.246667 0.204259 0.182673 0.180529 -0.345851 -0.264792 -0.22654
268 26.75 0.206667 0.158721 0.195786 0.20767 -0.26549 -0.292931 -0.193859
269 26.85 0.166667 0.136111 0.144815 0.119025 -0.11184 -0.21039 -0.155721
270 26.95 0.142222 0.1144 0.106278 0.120153 -0.125375 -0.106424 -0.120296
271 27.05 0.124444 0.136482 0.110534 0.0835833 -0.137382 -0.133028 -0.102828
272 27.15 0.151111 0.118092 0.135854 0.155395 -0.0406581 -0.107136 -0.100121
273 27.25 0.111111 0.103567 0.108137 0.0939693 -0.0651451 -0.0823195 -0.0780759
274 27.35 0.0777778 0.0673142 0.0624815 0.0700631 -0.0754571 -0.0757918 -0.0574425
275 27.45 0.0777778 0.0763279 0.0657213 0.0612767 -0.0458487 -0.031729 -0.0458644
276 27.55 0.0555556 0.0330768 0.0601903 0.0413315 -0.0237262 -0.0364311 -0.0410191
277 27.65 0.0511111 0.0304577 0.0300433 0.0453233 -0.00504137 -0.0248228 -0.043147
278 27.75 0.0422222 0.0421795 0.0273217 0.0454218 -0.0286789 -0.0250643 -0.0387262
279 27.85 0.0355556 0.0323812 0.0257422 0.0190653 -0.0185647 -0.0107396 -0.029793
280 27.95 0.0288889 0.0146433 0.0233666 0.00657472 -0.0121451 0.00148809 -0.0258779
281 28.05 0.0244444 0.0305242 0.00573718 0.0265592 -0.00866814 -0.00373456 -0.0212992
282 28.15 0.0222222 0.0431747 0.0165334 0.00889226 -0.00329807 -0.0119644 -0.0183896
283 28.25 0.0288889 0.0355929 0.0267702 0.0246059 -0.00962266 -0.0135382 -0.0178175
284 28.35 0.0155556 0.0143364 0.0100187 0.00998949 -0.00267451 -0.00787589 -0.0137998
285 28.45 0.0222222 0.0082952 0.0102465 0.0179505 -0.0069772 -0.0100741 -0.0112863
286 28.55 0.02 0.0196549 0.0185775 0.00276052 -0.00675121 -0.00840593 -0.0101293
287 28.65 0.0244444 0.0145898 0.0143206 0.0244029 0.0124952 -0.00825538 -0.00768671
288 28.75 0.0155556 0.0153749 0.00815877 0.00561932 0.0255849 0.00223715 -0.00464857
289 28.85 0.0177778 0.0275019 0.0121936 0.019954 0.00537105 -0.000389507 -0.00436869
290 28.95 0.0111111 0.00302995 0.00325541 0.00561907 -0.00013889 -0.00155815 -0.00390706
291 29.05 0.0155556 0.0125897 0.00649322 0.00651581 0.00218946 0.000727738 0.001109
292 29.15 0.02 0.0049105 0.0144563 0.0191033 0.0065687 0.000154831 0.00154256
293 29.25 0.0177778 0.00621926 0.00833433 0.0132205 0.00462066 -0.00144319 0.000809513
294 29.35 0.0177778 0.0184007 0.0115531 0.013934 0.00368495 -0.00174199 0.000426493
295 29.45 0.0133333 0.00420321 0.0224943 0.00729552 0.00429341 -0.000601984 -0.000155306
296 29.55 0.0133333 0.0123503 0.0246559 0.0177645 0.00340574 -0.00158511 2.16677e-05
297 29.65 0.0111111 0.0338769 0.0027097 0.00473358 -0.00287503 -0.00704106 -0.00401841
298 29.75 0.0111111 0.017188 0.00305208 0.0177822 -0.00209623 -0.00427646 -0.00422103
299 29.85 0.00888889 0.00505176 0.0146149 0.00690341 -0.0021405 -0.00398377 -0.00430266
300 29.95 0.00888889 0.0101094 0.0129357 0.0144599 -0.00222498 -0.00379772 -0.00427049
301 30.05 0.0177778 0.00829571 0.010222 0.0140224 -0.00162249 -0.00227431 -0.00384395
302 30.15 0.00444444 0.00273695 0.000910908 0.000791304 -0.00152101 -0.00198908 -0.00380445
303 30.25 0.00444444 0.00864151 0.0188994 0.00348232 -0.00146569 -0.0019696 -0.00391741
304 30.35 0.0177778 0.0136758 0.0150055 0.0200523 -0.003549 -0.00218963 -0.00403598
305 30.45 0.0155556 0.00493231 0.0139122 0.0209468 -0.00525545 -0.00206257 -0.00425578
306 30.55 0.0155556 0.0142751 0.00961983 0.0102895 -0.00471881 -0.00233597 -0.00430792
307 30.65 0.02 0.0133434 0.00828277 0.0180634 -0.00442235 -0.00234448 -0.00483523
308 30.75 0.0177778 0.0146092 0.0144549 0.012647 -0.00497841 -0.00252455 -0.00481721
309 30.85 0.0133333 0.00349016 0.017773 0.00482985 -0.0027729 -0.00266535 -0.00399657
310 30.95 0.02 0.0190091 0.0167258 0.0214911 0.00336651 -0.00318998 -0.00157476
311 31.05 0.0155556 0.0309714 0.0175594 0.0225402 0.00156966 -0.00268156 -0.00160595
312 31.15 0.0133333 0.0268521 0.00471379 0.0153692 0.00152089 -0.00221029 -0.00140642
313 31.25 0.0111111 0.006152 0.00298086 0.00923826 0.00293693 -0.00441733 -0.000491651
314 31.35 0.0111111 0.00279945 0.0141143 0.00928635 0.00362418 -0.00612722 0.000277707
315 31.45 0.0111111 0.0121279 0.0109577 0.00359083 0.000667204 0.0015118 -0.0013704
316 31.55 0.00666667 0.00071336 0.000489644 0.00774573 -0.000929991 0.00203553 -0.00221566
317 31.65 0.0133333 0.0105985 0.00971816 0.0147827 -0.0048222 4.87722e-05 -0.00241781
318 31.75 0.0155556 0.0098266 0.0172181 0.00911616 -0.00504085 -0.00173255 -0.00222124
319 31.85 0.0133333 0.02066 0.00557281 0.0198749 -0.00317971 -0.00432637 -0.00237631
320 31.95 0.0111111 0.00404046 0.00204771 0.00649387 -0.00316477 -0.00425816 -0.00216768
321 32.05 0.0244444 0.0217312 0.0116526 0.0220132 -0.0039016 -0.00358242 -0.00220074
322 32.15 0.02 0.0124099 0.0208285 0.0268359 -0.00355516 -0.00289294 -0.00181123
323 32.25 0.0111111 0.00959598 0.0159768 0.00360121 -0.00167007 -0.00104731 -0.00155255
324 32.35 0.0155556 0.0036617 0.0335238 0.0198073 -0.00461014 -0.0062542 -0.00176325
325 32.45 0.00444444 0.00118135 0.000914072 0.00620549 -0.00221469 -0.00115375 -0.00155332
326 32.55 0.0133333 0.00659348 0.0248362 0.00379218 -0.00269057 -0.00120911 -0.00169081
327 32.65 0.0222222 0.00563223 0.0113526 0.0368821 -0.00514169 -0.00230472 -0.00241865
328 32.75 0.00666667 0.00825123 0.00109603 0.00101766 -0.00331919 -0.00199726 -9.33734e-05
329 32.85 0.00888889 0.0179759 0.00423372 0.00422271 -0.00428265 -0.00273953 0.000382915
330 32.95 0.0222222 0.0249743 0.0121945 0.01296 -0.00452195 -0.00284451 -7.33996e-06
331 33.05 0.0177778 0.00721717 0.0196135 0.0266514 -0.0022106 -0.000177605 0.000809108
332 33.15 0.0155556 0.0118398 0.0224205 0.0203201 -0.00104984 -0.000462817 0.000757256
333 33.25 0.0111111 0.00445657 0.0102568 0.00440991 0.000409359 -2.42273e-05 0.000977036
334 33.35 0.02 0.0180067 0.0201748 0.0117854 0.00406144 0.00680934 0.00215065
335 33.45 0.0222222 0.0138318 0.009311 0.0204879 0.00138755 0.00284679 0.00249017
336 33.55 0.0155556 0.0144075 0.0370389 0.0118952 -0.00101818 3.65091e-05 0.000309122
337 33.65 0.00666667 0.00948338 0.00385054 0.00595134 -0.0017901 -0.000698927 -0.000741189
338 33.75 0.0222222 0.0201061 0.0150139 0.00900562 -0.00353503 -0.00248116 -0.00129081
339 33.85 0.00888889 0.0176015 0.00527682 0.00881643 -0.00232319 0.00654193 -0.000378385
340 33.95 0.0111111 0.00382238 0.0118295 0.00917808 -0.00226574 0.0135985 0.000623806
341 34.05 0.0177778 0.0191312 0.00953808 0.0402979 -0.00268276 0.0151718 0.000491877
342 34.15 0.02 0.026314 0.0237265 0.0254358 -0.00379449 0.0149003 0.000889637
343 34.25 0.00666667 0.00295062 0.00139936 0.00657271 -0.00226572 0.000172261 -0.00128268
344 34.35 0.0155556 0.0163518 0.0123233 0.00547931 0.00277807 -0.000353381 0.000929953
345 34.45 0.0155556 0.0238217 0.0080086 0.0112782 0.00458687 0.00150514 0.00227597
346 34.55 0.00444444 0.000863064 0.000497917 0.00213363 0.00463801 0.0023099 0.00267087
347 34.65 0.0133333 0.0291576 0.0027609 0.00932803 0.00307505 0.00104689 0.00337418
348 34.75 0.0111111 0.00435226 0.00453333 0.00695968 0.00367778 -0.0019392 0.00414156
349 34.85 0.02 0.010631 0.0191813 0.0166695 0.000626932 -0.00315452 0.00157717
350 34.95 0.0133333 0.023392 0.00604646 0.0081272 -0.000358048 -0.000766599 0.000887097
351 35.05 0.00444444 0.00124156 0.00410672 0.00483219 -0.000313577 -0.000702708 0.000987035
352 35.15 0.0133333 0.0246856 0.00632238 0.00963005 -0.000581964 0.000976246 -0.000246493
353 35.25 0.00666667 0.00563047 0.0022288 0.012638 -0.000906496 0.00120827 -0.000227257
354 35.35 0.0133333 0.00882748 0.0155975 0.00801866 -0.000875232 -0.000153882 -0.000232703
355 35.45 0.0111111 0.00679479 0.00365063 0.0157198 -0.00139309 -0.000602657 -0.000570858
356 35.55 0.0133333 0.0111365 0.0104625 0.0184428 -0.00104851 -0.00145788 -0.000637141
357 35.65 0.00666667 0.00205962 0.00119063 0.00257297 -0.00161138 -0.0022236 -0.00103921
358 35.75 0.00444444 0.0047026 0.000860484 0.00107401 -0.00166946 -0.00114183 -0.00180044
359 35.85 0.0133333 0.0218433 0.0177938 0.00905069 -0.00113624 -0.00118487 -0.00183097
360 35.95 0.0133333 0.0212606 0.00799842 0.00373224 -0.0011936 -0.00124294 -0.00181776
90000 360
1 0.05 0.0195652 0.0180288 0.0243055 0.0132611 -0.0018682 -0.00154148 -0.00168011
2 0.15 0.00869565 0.0044224 0.00940533 0.00309766 -0.00200902 -0.00203648 -0.00164532
3 0.25 0.0195652 0.0152751 0.0247662 0.0211875 -0.0026336 -0.00232912 -0.00216268
4 0.35 0.0108696 0.0123267 0.00496454 0.013497 -0.00241922 -0.00190798 -0.00215909
5 0.45 0.00869565 0.00606656 0.00215547 0.0102753 -0.00215336 -0.00132829 -0.00210576
6 0.55 0.0152174 0.015204 0.0039196 0.00774357 -0.00222297 -0.00133269 -0.00214931
7 0.65 0.00869565 0.004114 0.0272333 0.0100038 -0.00252704 -0.00122785 -0.00221486
8 0.75 0.0173913 0.0155236 0.0288608 0.0131018 -0.00325335 -0.00319499 -0.00236508
9 0.85 0.0173913 0.0356483 0.0122137 0.0128919 -0.00394014 -0.00324532 -0.00191367
10 0.95 0.0130435 0.00959534 0.0115894 0.00833982 -0.00361623 -0.0057119 -0.00193507
11 1.05 0.0130435 0.0187515 0.00417789 0.00929679 -0.00262977 -0.00179452 -0.00194264
12 1.15 0.0108696 0.00520207 0.0189124 0.00186686 -0.00340499 -0.00271327 -0.00205754
13 1.25 0.0152174 0.00589183 0.0106153 0.00987065 -0.00415263 -0.00287733 -0.00206413
14 1.35 0.0108696 0.00947626 0.00221975 0.00739282 -0.0039195 -0.00186508 -0.00166023
15 1.45 0.0108696 0.0128521 0.00333956 0.0202991 -0.00232857 -0.00095505 -0.00161567
16 1.55 0.0195652 0.013641 0.0207479 0.00956492 -0.00240013 -0.00125341 -0.00160987
17 1.65 0.0152174 0.0125595 0.0179085 0.0103261 -0.00234017 -0.00131555 -0.00158473
18 1.75 0.00869565 0.00702923 0.00366034 0.0103302 -0.00293502 -0.00123666 -0.00144363
19 1.85 0.0173913 0.00454153 0.00464095 0.0156005 -0.0109638 -0.00254047 -0.0020516
20 1.95 0.0108696 0.0144906 0.00291843 0.0065452 -0.00376418 -0.00112555 -0.00171017
21 2.05 0.0195652 0.0200882 0.0137985 0.0120073 -0.00256401 -0.0012655 -0.00174779
22 2.15 0.0108696 0.00512018 0.000727937 0.00410789 -0.00255428 -0.000753004 -0.00171203
23 2.25 0.0195652 0.00487209 0.0168777 0.0241111 -0.00198907 -0.000572732 -0.00150589
24 2.35 0.00869565 0.000261865 0.0081897 0.00735503 -0.00261491 -0.00101072 -0.00174452
25 2.45 0.023913 0.0201263 0.0157963 0.00973534 -0.00501249 -0.00323348 -0.00230316
26 2.55 0.0195652 0.00673549 0.00661767 0.00776864 -0.00505601 -0.00172412 -0.00234835
27 2.65 0.0152174 0.0120322 0.0340493 0.0190356 -0.00418157 0.00465897 -0.00236112
28 2.75 0.0130435 0.00464511 0.0134683 0.00807711 -0.00395853 0.00425375 -0.00234993
29 2.85 0.00869565 0.00962654 0.0113471 0.000847908 -0.00197255 -0.00138236 -0.00257324
30 2.95 0.0108696 0.0045257 0.0159742 0.0121401 -0.00135765 -0.00130817 -0.00253471
31 3.05 0.0130435 0.0166796 0.0128837 0.00660996 -0.00189463 -0.00179236 -0.00314523
32 3.15 0.0130435 0.000687195 0.00468496 0.011181 -0.00186224 -0.00197325 -0.00331705
33 3.25 0.0217391 0.0134075 0.0170353 0.0064622 -0.00504954 -0.00565202 -0.00354403
34 3.35 0.0108696 0.00118681 0.00969273 0.00317449 -0.00623725 -0.00426933 -0.00326551
35 3.45 0.00652174 0.0144566 0.00324996 0.00776685 -0.00481801 -0.00298556 -0.00364968
36 3.55 0.023913 0.022503 0.0168082 0.0175487 -0.0024258 -0.00344258 -0.00360573
37 3.65 0.0152174 0.00326612 0.0102213 0.0146036 -0.00355559 -0.00371652 -0.00346192
38 3.75 0.023913 0.0197159 0.0107356 0.00878633 -0.00425753 -0.00410947 -0.00339269
39 3.85 0.0173913 0.0113971 0.00600272 0.0153231 -0.00401338 -0.00687179 -0.00303475
40 3.95 0.0173913 0.00885569 0.015716 0.0155164 -0.00458296 -0.00696745 -0.00298035
41 4.05 0.0173913 0.0127247 0.0204023 0.0183098 -0.0040965 -0.00575648 -0.0027891
42 4.15 0.0152174 0.0043644 0.0134639 0.00420053 -0.00316506 -0.00374839 -0.00220996
43 4.25 0.0217391 0.0308597 0.0209766 0.031471 -0.00158608 0.00317433 -0.00167521
44 4.35 0.0152174 0.00700175 0.0148246 0.0106336 -0.00177472 -0.00219203 -0.00197787
45 4.45 0.0152174 0.00851851 0.00992795 0.00496158 -0.00267969 -0.00379417 -0.00207502
46 4.55 0.0195652 0.00418555 0.00786988 0.0077056 -0.00255647 -0.00379573 -0.00221707
47 4.65 0.00652174 0.00140336 0.000274586 0.00456597 -0.00151353 -0.00139324 -0.00238217
48 4.75 0.0152174 0.00423372 0.013082 0.0261355 -0.00144568 -0.00172136 -0.00246479
49 4.85 0.0195652 0.0142397 0.0185422 0.00974013 0.00110404 -0.00141321 0.00339552
50 4.95 0.0152174 0.00978329 0.00487779 0.0126221 0.00176541 -0.001087 0.00532551
51 5.05 0.0152174 0.00430499 0.00492612 0.00531922 0.000820302 -0.00393467 0.00517304
52 5.15 0.0173913 0.0130323 0.00444106 0.0194985 0.000789746 -0.00166055 0.0050282
53 5.25 0.0130435 0.0126172 0.00940964 0.0111498 -0.000476355 -0.00329376 0.00510834
54 5.35 0.0217391 0.0112398 0.0182837 0.02677 -0.00301088 -0.000937518 0.00503207
55 5.45 0.0108696 0.00848593 0.0178867 0.00555164 0.000791179 -0.000539857 0.00516106
56 5.55 0.0195652 0.0101434 0.0128 0.00974914 0.00333618 0.00950674 0.0050723
57 5.65 0.0217391 0.0237717 0.0127766 0.0104818 -0.00327408 -0.00410028 -0.00323509
58 5.75 0.0130435 0.0211384 0.0235404 0.00197013 0.00175184 -0.0018058 -0.000641879
59 5.85 0.0217391 0.0127249 0.00740849 0.00939278 0.00154268 -0.00257395 -0.000882877
